C1,C2,C3,C4,L1,L2,L3,L4
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
144.0,81.0,0.0,19.0,25.0,24.0,69.0,113.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
117.0,105.0,29.0,0.0,37.0,1.0,70.0,103.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
90.0,70.0,24.0,18.0,17.0,41.0,52.0,84.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
103.0,81.0,61.0,0.0,14.0,71.0,61.0,77.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
124.0,75.0,37.0,0.0,14.0,62.0,67.0,73.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
121.0,105.0,34.0,14.0,0.0,103.0,87.0,62.0
68.0,92.0,65.0,0.0,0.0,55.0,96.0,70.0
68.0,92.0,65.0,0.0,0.0,55.0,96.0,70.0
68.0,92.0,65.0,0.0,0.0,55.0,96.0,70.0
68.0,92.0,65.0,0.0,0.0,55.0,96.0,70.0
68.0,92.0,65.0,0.0,0.0,55.0,96.0,70.0
68.0,92.0,65.0,0.0,0.0,55.0,96.0,70.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
150.0,67.0,0.0,4.0,24.0,43.0,71.0,73.0
60.0,94.0,36.0,0.0,0.0,53.0,71.0,87.0
60.0,94.0,36.0,0.0,0.0,53.0,71.0,87.0
60.0,94.0,36.0,0.0,0.0,53.0,71.0,87.0
60.0,94.0,36.0,0.0,0.0,53.0,71.0,87.0
60.0,94.0,36.0,0.0,0.0,53.0,71.0,87.0
60.0,94.0,36.0,0.0,0.0,53.0,71.0,87.0
138.0,56.0,0.0,0.0,26.0,31.0,85.0,76.0
138.0,56.0,0.0,0.0,26.0,31.0,85.0,76.0
138.0,56.0,0.0,0.0,26.0,31.0,85.0,76.0
138.0,56.0,0.0,0.0,26.0,31.0,85.0,76.0
138.0,56.0,0.0,0.0,26.0,31.0,85.0,76.0
138.0,56.0,0.0,0.0,26.0,31.0,85.0,76.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,116.0,27.0,10.0,13.0,48.0,47.0,147.0
113.0,113.0,16.0,0.0,0.0,74.0,98.0,55.0
113.0,113.0,16.0,0.0,0.0,74.0,98.0,55.0
113.0,113.0,16.0,0.0,0.0,74.0,98.0,55.0
113.0,113.0,16.0,0.0,0.0,74.0,98.0,55.0
113.0,113.0,16.0,0.0,0.0,74.0,98.0,55.0
113.0,113.0,16.0,0.0,0.0,74.0,98.0,55.0
107.0,98.0,46.0,0.0,0.0,104.0,48.0,62.0
107.0,98.0,46.0,0.0,0.0,104.0,48.0,62.0
107.0,98.0,46.0,0.0,0.0,104.0,48.0,62.0
107.0,98.0,46.0,0.0,0.0,104.0,48.0,62.0
107.0,98.0,46.0,0.0,0.0,104.0,48.0,62.0
107.0,98.0,46.0,0.0,0.0,104.0,48.0,62.0
161.0,62.0,0.0,0.0,21.0,40.0,80.0,90.0
161.0,62.0,0.0,0.0,21.0,40.0,80.0,90.0
161.0,62.0,0.0,0.0,21.0,40.0,80.0,90.0
161.0,62.0,0.0,0.0,21.0,40.0,80.0,90.0
161.0,62.0,0.0,0.0,21.0,40.0,80.0,90.0
161.0,62.0,0.0,0.0,21.0,40.0,80.0,90.0
65.0,95.0,43.0,0.0,0.0,48.0,84.0,55.0
65.0,95.0,43.0,0.0,0.0,48.0,84.0,55.0
65.0,95.0,43.0,0.0,0.0,48.0,84.0,55.0
65.0,95.0,43.0,0.0,0.0,48.0,84.0,55.0
65.0,95.0,43.0,0.0,0.0,48.0,84.0,55.0
65.0,95.0,43.0,0.0,0.0,48.0,84.0,55.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
139.0,92.0,0.0,4.0,33.0,33.0,68.0,89.0
118.0,60.0,0.0,0.0,27.0,53.0,45.0,46.0
118.0,60.0,0.0,0.0,27.0,53.0,45.0,46.0
118.0,60.0,0.0,0.0,27.0,53.0,45.0,46.0
118.0,60.0,0.0,0.0,27.0,53.0,45.0,46.0
118.0,60.0,0.0,0.0,27.0,53.0,45.0,46.0
118.0,60.0,0.0,0.0,27.0,53.0,45.0,46.0
173.0,84.0,13.0,0.0,11.0,0.0,65.0,95.0
173.0,84.0,13.0,0.0,11.0,0.0,65.0,95.0
173.0,84.0,13.0,0.0,11.0,0.0,65.0,95.0
173.0,84.0,13.0,0.0,11.0,0.0,65.0,95.0
173.0,84.0,13.0,0.0,11.0,0.0,65.0,95.0
173.0,84.0,13.0,0.0,11.0,0.0,65.0,95.0
113.0,81.0,34.0,0.0,4095.0,0.0,81.0,103.0
113.0,81.0,34.0,0.0,4095.0,0.0,81.0,103.0
113.0,81.0,34.0,0.0,4095.0,0.0,81.0,103.0
113.0,81.0,34.0,0.0,4095.0,0.0,81.0,103.0
113.0,81.0,34.0,0.0,4095.0,0.0,81.0,103.0
113.0,81.0,34.0,0.0,4095.0,0.0,81.0,103.0
137.0,65.0,0.0,27.0,0.0,55.0,54.0,117.0
137.0,65.0,0.0,27.0,0.0,55.0,54.0,117.0
137.0,65.0,0.0,27.0,0.0,55.0,54.0,117.0
137.0,65.0,0.0,27.0,0.0,55.0,54.0,117.0
137.0,65.0,0.0,27.0,0.0,55.0,54.0,117.0
137.0,65.0,0.0,27.0,0.0,55.0,54.0,117.0
75.0,127.0,64.0,0.0,0.0,21.0,129.0,129.0
75.0,127.0,64.0,0.0,0.0,21.0,129.0,129.0
75.0,127.0,64.0,0.0,0.0,21.0,129.0,129.0
75.0,127.0,64.0,0.0,0.0,21.0,129.0,129.0
75.0,127.0,64.0,0.0,0.0,21.0,129.0,129.0
75.0,127.0,64.0,0.0,0.0,21.0,129.0,129.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
106.0,0.0,44.0,0.0,15.0,24.0,71.0,98.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
123.0,76.0,38.0,23.0,24.0,44.0,100.0,82.0
155.0,104.0,13.0,0.0,0.0,63.0,103.0,0.0
155.0,104.0,13.0,0.0,0.0,63.0,103.0,0.0
155.0,104.0,13.0,0.0,0.0,63.0,103.0,0.0
155.0,104.0,13.0,0.0,0.0,63.0,103.0,0.0
155.0,104.0,13.0,0.0,0.0,63.0,103.0,0.0
151.0,63.0,36.0,0.0,0.0,45.0,68.0,101.0
151.0,63.0,36.0,0.0,0.0,45.0,68.0,101.0
151.0,63.0,36.0,0.0,0.0,45.0,68.0,101.0
151.0,63.0,36.0,0.0,0.0,45.0,68.0,101.0
151.0,63.0,36.0,0.0,0.0,45.0,68.0,101.0
151.0,63.0,36.0,0.0,0.0,45.0,68.0,101.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
100.0,55.0,63.0,17.0,49.0,56.0,75.0,50.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
122.0,69.0,15.0,4095.0,2.0,49.0,84.0,64.0
0.0,95.0,52.0,0.0,50.0,53.0,42.0,44.0
0.0,95.0,52.0,0.0,50.0,53.0,42.0,44.0
0.0,95.0,52.0,0.0,50.0,53.0,42.0,44.0
0.0,95.0,52.0,0.0,50.0,53.0,42.0,44.0
0.0,95.0,52.0,0.0,50.0,53.0,42.0,44.0
0.0,95.0,52.0,0.0,50.0,53.0,42.0,44.0
123.0,80.0,0.0,0.0,0.0,58.0,83.0,52.0
123.0,80.0,0.0,0.0,0.0,58.0,83.0,52.0
123.0,80.0,0.0,0.0,0.0,58.0,83.0,52.0
123.0,80.0,0.0,0.0,0.0,58.0,83.0,52.0
123.0,80.0,0.0,0.0,0.0,58.0,83.0,52.0
85.0,95.0,0.0,0.0,16.0,45.0,71.0,61.0
85.0,95.0,0.0,0.0,16.0,45.0,71.0,61.0
85.0,95.0,0.0,0.0,16.0,45.0,71.0,61.0
85.0,95.0,0.0,0.0,16.0,45.0,71.0,61.0
85.0,95.0,0.0,0.0,16.0,45.0,71.0,61.0
85.0,95.0,0.0,0.0,16.0,45.0,71.0,61.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
92.0,96.0,61.0,29.0,21.0,88.0,71.0,89.0
106.0,66.0,38.0,12.0,8.0,28.0,64.0,109.0
106.0,66.0,38.0,12.0,8.0,28.0,64.0,109.0
106.0,66.0,38.0,12.0,8.0,28.0,64.0,109.0
106.0,66.0,38.0,12.0,8.0,28.0,64.0,109.0
106.0,66.0,38.0,12.0,8.0,28.0,64.0,109.0
106.0,66.0,38.0,12.0,8.0,28.0,64.0,109.0
