C1,C2,C3,C4,L1,L2,L3,L4
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
0.0,24.0,47.0,103.0,0.0,89.0,35.0,0.0
0.0,24.0,47.0,103.0,0.0,89.0,35.0,0.0
0.0,24.0,47.0,103.0,0.0,89.0,35.0,0.0
0.0,24.0,47.0,103.0,0.0,89.0,35.0,0.0
0.0,24.0,47.0,103.0,0.0,89.0,35.0,0.0
0.0,48.0,82.0,88.0,89.0,106.0,0.0,0.0
0.0,48.0,82.0,88.0,89.0,106.0,0.0,0.0
0.0,48.0,82.0,88.0,89.0,106.0,0.0,0.0
0.0,48.0,82.0,88.0,89.0,106.0,0.0,0.0
0.0,48.0,82.0,88.0,89.0,106.0,0.0,0.0
0.0,35.0,0.0,115.0,82.0,77.0,39.0,0.0
0.0,35.0,0.0,115.0,82.0,77.0,39.0,0.0
0.0,35.0,0.0,115.0,82.0,77.0,39.0,0.0
0.0,35.0,0.0,115.0,82.0,77.0,39.0,0.0
0.0,35.0,0.0,115.0,82.0,77.0,39.0,0.0
0.0,49.0,88.0,84.0,109.0,71.0,46.0,0.0
0.0,49.0,88.0,84.0,109.0,71.0,46.0,0.0
0.0,49.0,88.0,84.0,109.0,71.0,46.0,0.0
0.0,49.0,88.0,84.0,109.0,71.0,46.0,0.0
0.0,49.0,88.0,84.0,109.0,71.0,46.0,0.0
0.0,49.0,88.0,84.0,109.0,71.0,46.0,0.0
0.0,24.0,90.0,119.0,100.0,0.0,52.0,0.0
0.0,24.0,90.0,119.0,100.0,0.0,52.0,0.0
0.0,24.0,90.0,119.0,100.0,0.0,52.0,0.0
0.0,24.0,90.0,119.0,100.0,0.0,52.0,0.0
0.0,24.0,90.0,119.0,100.0,0.0,52.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
43.0,49.0,73.0,88.0,91.0,95.0,50.0,0.0
0.0,21.0,73.0,121.0,72.0,0.0,68.0,0.0
0.0,21.0,73.0,121.0,72.0,0.0,68.0,0.0
0.0,21.0,73.0,121.0,72.0,0.0,68.0,0.0
0.0,21.0,73.0,121.0,72.0,0.0,68.0,0.0
0.0,21.0,73.0,121.0,72.0,0.0,68.0,0.0
0.0,26.0,52.0,137.0,85.0,50.0,42.0,22.0
0.0,26.0,52.0,137.0,85.0,50.0,42.0,22.0
