C1,C2,C3,C4,L1,L2,L3,L4
4.677035754574e-310,41.0,4.67704407307726e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,31.0,4.67703575471197e-310
4.677035754574e-310,41.0,4.67704407307726e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,31.0,4.67703575471197e-310
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
31.0,62.0,44.0,72.0,44.0,31.0,87.0,0.0
32.0,55.0,70.0,0.0,55.0,74.0,47.0,0.0
32.0,55.0,70.0,0.0,55.0,74.0,47.0,0.0
32.0,55.0,70.0,0.0,55.0,74.0,47.0,0.0
32.0,55.0,70.0,0.0,55.0,74.0,47.0,0.0
32.0,55.0,70.0,0.0,55.0,74.0,47.0,0.0
32.0,55.0,70.0,0.0,55.0,74.0,47.0,0.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
35.0,0.0,71.0,69.0,32.0,52.0,65.0,60.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
66.0,87.0,68.0,50.0,30.0,78.0,97.0,56.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,87.0,96.0,40.0,0.0,86.0,64.0,35.0
37.0,81.0,72.0,0.0,0.0,78.0,84.0,35.0
37.0,81.0,72.0,0.0,0.0,78.0,84.0,35.0
37.0,81.0,72.0,0.0,0.0,78.0,84.0,35.0
37.0,81.0,72.0,0.0,0.0,78.0,84.0,35.0
37.0,81.0,72.0,0.0,0.0,78.0,84.0,35.0
37.0,81.0,72.0,0.0,0.0,78.0,84.0,35.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
4.0,86.0,70.0,0.0,50.0,63.0,71.0,38.0
0.0,117.0,62.0,36.0,122.0,78.0,0.0,0.0
0.0,117.0,62.0,36.0,122.0,78.0,0.0,0.0
0.0,117.0,62.0,36.0,122.0,78.0,0.0,0.0
0.0,117.0,62.0,36.0,122.0,78.0,0.0,0.0
0.0,117.0,62.0,36.0,122.0,78.0,0.0,0.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
16.0,58.0,76.0,64.0,54.0,0.0,60.0,26.0
0.0,77.0,60.0,54.0,73.0,66.0,0.0,32.0
0.0,77.0,60.0,54.0,73.0,66.0,0.0,32.0
0.0,77.0,60.0,54.0,73.0,66.0,0.0,32.0
0.0,77.0,60.0,54.0,73.0,66.0,0.0,32.0
0.0,77.0,60.0,54.0,73.0,66.0,0.0,32.0
0.0,77.0,60.0,54.0,73.0,66.0,0.0,32.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
0.0,59.0,90.0,57.0,19.0,63.0,87.0,55.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
23.0,73.0,73.0,64.0,72.0,56.0,74.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
4095.0,28.0,89.0,98.0,141.0,51.0,26.0,0.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
0.0,28.0,87.0,103.0,80.0,71.0,63.0,28.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
51.0,83.0,72.0,20.0,68.0,43.0,68.0,40.0
0.0,52.0,84.0,56.0,49.0,87.0,0.0,46.0
0.0,52.0,84.0,56.0,49.0,87.0,0.0,46.0
0.0,52.0,84.0,56.0,49.0,87.0,0.0,46.0
0.0,52.0,84.0,56.0,49.0,87.0,0.0,46.0
0.0,52.0,84.0,56.0,49.0,87.0,0.0,46.0
0.0,52.0,84.0,56.0,49.0,87.0,0.0,46.0
0.0,24.0,51.0,136.0,107.0,0.0,39.0,0.0
0.0,24.0,51.0,136.0,107.0,0.0,39.0,0.0
0.0,24.0,51.0,136.0,107.0,0.0,39.0,0.0
0.0,24.0,51.0,136.0,107.0,0.0,39.0,0.0
0.0,24.0,51.0,136.0,107.0,0.0,39.0,0.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
25.0,96.0,53.0,59.0,79.0,0.0,30.0,26.0
0.0,59.0,79.0,60.0,73.0,0.0,30.0,37.0
0.0,59.0,79.0,60.0,73.0,0.0,30.0,37.0
0.0,59.0,79.0,60.0,73.0,0.0,30.0,37.0
0.0,59.0,79.0,60.0,73.0,0.0,30.0,37.0
0.0,59.0,79.0,60.0,73.0,0.0,30.0,37.0
0.0,59.0,79.0,60.0,73.0,0.0,30.0,37.0
0.0,0.0,78.0,105.0,85.0,73.0,57.0,13.0
0.0,0.0,78.0,105.0,85.0,73.0,57.0,13.0
0.0,0.0,78.0,105.0,85.0,73.0,57.0,13.0
0.0,0.0,78.0,105.0,85.0,73.0,57.0,13.0
0.0,0.0,78.0,105.0,85.0,73.0,57.0,13.0
0.0,0.0,78.0,105.0,85.0,73.0,57.0,13.0
61.0,75.0,70.0,38.0,104.0,107.0,0.0,0.0
61.0,75.0,70.0,38.0,104.0,107.0,0.0,0.0
61.0,75.0,70.0,38.0,104.0,107.0,0.0,0.0
61.0,75.0,70.0,38.0,104.0,107.0,0.0,0.0
61.0,75.0,70.0,38.0,104.0,107.0,0.0,0.0
61.0,75.0,70.0,38.0,104.0,107.0,0.0,0.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
45.0,70.0,70.0,50.0,43.0,66.0,56.0,65.0
0.0,69.0,0.0,44.0,27.0,111.0,56.0,0.0
0.0,69.0,0.0,44.0,27.0,111.0,56.0,0.0
0.0,69.0,0.0,44.0,27.0,111.0,56.0,0.0
0.0,69.0,0.0,44.0,27.0,111.0,56.0,0.0
0.0,69.0,0.0,44.0,27.0,111.0,56.0,0.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
43.0,38.0,91.0,51.0,44.0,46.0,79.0,51.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
0.0,68.0,53.0,81.0,44.0,56.0,4095.0,31.0
