C1,C2,C3,C4,L1,L2,L3,L4
121.0,77.0,13.0,0.0,0.0,0.0,38.0,0.0
121.0,77.0,13.0,0.0,0.0,0.0,38.0,0.0
121.0,77.0,13.0,0.0,0.0,0.0,38.0,0.0
121.0,77.0,13.0,0.0,0.0,0.0,38.0,0.0
0.0,69.0,0.0,25.0,3.0,14.0,53.0,124.0
0.0,69.0,0.0,25.0,3.0,14.0,53.0,124.0
0.0,69.0,0.0,25.0,3.0,14.0,53.0,124.0
0.0,69.0,0.0,25.0,3.0,14.0,53.0,124.0
0.0,69.0,0.0,25.0,3.0,14.0,53.0,124.0
0.0,69.0,0.0,25.0,3.0,14.0,53.0,124.0
104.0,81.0,25.0,0.0,0.0,28.0,4095.0,132.0
104.0,81.0,25.0,0.0,0.0,28.0,4095.0,132.0
104.0,81.0,25.0,0.0,0.0,28.0,4095.0,132.0
104.0,81.0,25.0,0.0,0.0,28.0,4095.0,132.0
104.0,81.0,25.0,0.0,0.0,28.0,4095.0,132.0
104.0,81.0,25.0,0.0,0.0,28.0,4095.0,132.0
131.0,54.0,0.0,0.0,0.0,0.0,48.0,170.0
131.0,54.0,0.0,0.0,0.0,0.0,48.0,170.0
131.0,54.0,0.0,0.0,0.0,0.0,48.0,170.0
131.0,54.0,0.0,0.0,0.0,0.0,48.0,170.0
154.0,53.0,0.0,0.0,28.0,0.0,62.0,118.0
154.0,53.0,0.0,0.0,28.0,0.0,62.0,118.0
154.0,53.0,0.0,0.0,28.0,0.0,62.0,118.0
154.0,53.0,0.0,0.0,28.0,0.0,62.0,118.0
154.0,53.0,0.0,0.0,28.0,0.0,62.0,118.0
181.0,67.0,0.0,0.0,17.0,0.0,69.0,148.0
181.0,67.0,0.0,0.0,17.0,0.0,69.0,148.0
181.0,67.0,0.0,0.0,17.0,0.0,69.0,148.0
181.0,67.0,0.0,0.0,17.0,0.0,69.0,148.0
181.0,67.0,0.0,0.0,17.0,0.0,69.0,148.0
138.0,79.0,21.0,0.0,0.0,0.0,55.0,156.0
138.0,79.0,21.0,0.0,0.0,0.0,55.0,156.0
138.0,79.0,21.0,0.0,0.0,0.0,55.0,156.0
138.0,79.0,21.0,0.0,0.0,0.0,55.0,156.0
138.0,79.0,21.0,0.0,0.0,0.0,55.0,156.0
143.0,54.0,0.0,0.0,24.0,0.0,67.0,121.0
143.0,54.0,0.0,0.0,24.0,0.0,67.0,121.0
143.0,54.0,0.0,0.0,24.0,0.0,67.0,121.0
143.0,54.0,0.0,0.0,24.0,0.0,67.0,121.0
143.0,54.0,0.0,0.0,24.0,0.0,67.0,121.0
120.0,103.0,0.0,0.0,0.0,17.0,59.0,145.0
120.0,103.0,0.0,0.0,0.0,17.0,59.0,145.0
120.0,103.0,0.0,0.0,0.0,17.0,59.0,145.0
120.0,103.0,0.0,0.0,0.0,17.0,59.0,145.0
120.0,103.0,0.0,0.0,0.0,17.0,59.0,145.0
149.0,50.0,44.0,0.0,0.0,0.0,46.0,0.0
149.0,50.0,44.0,0.0,0.0,0.0,46.0,0.0
149.0,50.0,44.0,0.0,0.0,0.0,46.0,0.0
149.0,50.0,44.0,0.0,0.0,0.0,46.0,0.0
120.0,98.0,11.0,0.0,9.0,0.0,67.0,142.0
120.0,98.0,11.0,0.0,9.0,0.0,67.0,142.0
120.0,98.0,11.0,0.0,9.0,0.0,67.0,142.0
120.0,98.0,11.0,0.0,9.0,0.0,67.0,142.0
120.0,98.0,11.0,0.0,9.0,0.0,67.0,142.0
120.0,98.0,11.0,0.0,9.0,0.0,67.0,142.0
99.0,92.0,17.0,34.0,20.0,0.0,70.0,0.0
99.0,92.0,17.0,34.0,20.0,0.0,70.0,0.0
99.0,92.0,17.0,34.0,20.0,0.0,70.0,0.0
99.0,92.0,17.0,34.0,20.0,0.0,70.0,0.0
99.0,92.0,17.0,34.0,20.0,0.0,70.0,0.0
99.0,92.0,17.0,34.0,20.0,0.0,70.0,0.0
66.0,102.0,0.0,0.0,0.0,0.0,23.0,127.0
66.0,102.0,0.0,0.0,0.0,0.0,23.0,127.0
