C1,C2,C3,C4,L1,L2,L3,L4
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
53.0,76.0,27.0,57.0,5e-324,41.0,89.0,70.0
38.0,82.0,68.0,39.0,0.0,0.0,98.0,83.0
38.0,82.0,68.0,39.0,0.0,0.0,98.0,83.0
38.0,82.0,68.0,39.0,0.0,0.0,98.0,83.0
38.0,82.0,68.0,39.0,0.0,0.0,98.0,83.0
38.0,82.0,68.0,39.0,0.0,0.0,98.0,83.0
38.0,82.0,68.0,39.0,0.0,0.0,98.0,83.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
110.0,50.0,55.0,52.0,0.0,46.0,121.0,90.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
86.0,59.0,53.0,21.0,0.0,43.0,72.0,95.0
89.0,59.0,40.0,0.0,0.0,47.0,74.0,80.0
89.0,59.0,40.0,0.0,0.0,47.0,74.0,80.0
89.0,59.0,40.0,0.0,0.0,47.0,74.0,80.0
89.0,59.0,40.0,0.0,0.0,47.0,74.0,80.0
89.0,59.0,40.0,0.0,0.0,47.0,74.0,80.0
89.0,59.0,40.0,0.0,0.0,47.0,74.0,80.0
75.0,101.0,32.0,14.0,0.0,0.0,53.0,144.0
75.0,101.0,32.0,14.0,0.0,0.0,53.0,144.0
75.0,101.0,32.0,14.0,0.0,0.0,53.0,144.0
75.0,101.0,32.0,14.0,0.0,0.0,53.0,144.0
75.0,101.0,32.0,14.0,0.0,0.0,53.0,144.0
75.0,101.0,32.0,14.0,0.0,0.0,53.0,144.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
89.0,55.0,34.0,32.0,0.0,69.0,73.0,0.0
92.0,54.0,51.0,17.0,0.0,0.0,68.0,91.0
92.0,54.0,51.0,17.0,0.0,0.0,68.0,91.0
92.0,54.0,51.0,17.0,0.0,0.0,68.0,91.0
92.0,54.0,51.0,17.0,0.0,0.0,68.0,91.0
92.0,54.0,51.0,17.0,0.0,0.0,68.0,91.0
92.0,54.0,51.0,17.0,0.0,0.0,68.0,91.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
48.0,64.0,57.0,52.0,0.0,36.0,63.0,107.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
49.0,90.0,50.0,46.0,30.0,0.0,97.0,86.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
47.0,81.0,63.0,34.0,27.0,51.0,39.0,102.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
55.0,82.0,64.0,33.0,7.0,39.0,127.0,52.0
48.0,62.0,25.0,53.0,0.0,41.0,89.0,0.0
48.0,62.0,25.0,53.0,0.0,41.0,89.0,0.0
48.0,62.0,25.0,53.0,0.0,41.0,89.0,0.0
48.0,62.0,25.0,53.0,0.0,41.0,89.0,0.0
48.0,62.0,25.0,53.0,0.0,41.0,89.0,0.0
48.0,62.0,25.0,53.0,0.0,41.0,89.0,0.0
92.0,0.0,32.0,0.0,19.0,48.0,87.0,77.0
92.0,0.0,32.0,0.0,19.0,48.0,87.0,77.0
92.0,0.0,32.0,0.0,19.0,48.0,87.0,77.0
92.0,0.0,32.0,0.0,19.0,48.0,87.0,77.0
92.0,0.0,32.0,0.0,19.0,48.0,87.0,77.0
92.0,0.0,32.0,0.0,19.0,48.0,87.0,77.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
58.0,73.0,52.0,46.0,0.0,77.0,58.0,81.0
66.0,101.0,79.0,0.0,0.0,68.0,61.0,93.0
66.0,101.0,79.0,0.0,0.0,68.0,61.0,93.0
66.0,101.0,79.0,0.0,0.0,68.0,61.0,93.0
66.0,101.0,79.0,0.0,0.0,68.0,61.0,93.0
66.0,101.0,79.0,0.0,0.0,68.0,61.0,93.0
66.0,101.0,79.0,0.0,0.0,68.0,61.0,93.0
127.0,75.0,16.0,23.0,0.0,0.0,126.0,109.0
127.0,75.0,16.0,23.0,0.0,0.0,126.0,109.0
127.0,75.0,16.0,23.0,0.0,0.0,126.0,109.0
127.0,75.0,16.0,23.0,0.0,0.0,126.0,109.0
127.0,75.0,16.0,23.0,0.0,0.0,126.0,109.0
127.0,75.0,16.0,23.0,0.0,0.0,126.0,109.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
58.0,68.0,52.0,24.0,34.0,49.0,57.0,53.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
15.0,21.0,71.0,129.0,30.0,85.0,85.0,30.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
52.0,59.0,77.0,50.0,21.0,49.0,79.0,80.0
64.0,97.0,54.0,27.0,12.0,52.0,75.0,99.0
64.0,97.0,54.0,27.0,12.0,52.0,75.0,99.0
64.0,97.0,54.0,27.0,12.0,52.0,75.0,99.0
64.0,97.0,54.0,27.0,12.0,52.0,75.0,99.0
64.0,97.0,54.0,27.0,12.0,52.0,75.0,99.0
64.0,97.0,54.0,27.0,12.0,52.0,75.0,99.0
