C1,C2,C3,C4,L1,L2,L3,L4
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
84.0,76.0,75.0,36.0,97.0,106.0,31.0,26.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
113.0,88.0,39.0,0.0,101.0,93.0,16.0,13.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
59.0,84.0,51.0,0.0,104.0,58.0,39.0,16.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
114.0,88.0,44.0,0.0,86.0,61.0,66.0,20.0
74.0,73.0,54.0,0.0,139.0,60.0,15.0,0.0
74.0,73.0,54.0,0.0,139.0,60.0,15.0,0.0
74.0,73.0,54.0,0.0,139.0,60.0,15.0,0.0
74.0,73.0,54.0,0.0,139.0,60.0,15.0,0.0
74.0,73.0,54.0,0.0,139.0,60.0,15.0,0.0
74.0,73.0,54.0,0.0,139.0,60.0,15.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
96.0,80.0,68.0,26.0,107.0,81.0,39.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
81.0,66.0,56.0,30.0,101.0,46.0,57.0,0.0
68.0,65.0,53.0,56.0,57.0,120.0,50.0,0.0
68.0,65.0,53.0,56.0,57.0,120.0,50.0,0.0
68.0,65.0,53.0,56.0,57.0,120.0,50.0,0.0
68.0,65.0,53.0,56.0,57.0,120.0,50.0,0.0
68.0,65.0,53.0,56.0,57.0,120.0,50.0,0.0
68.0,65.0,53.0,56.0,57.0,120.0,50.0,0.0
