C1,C2,C3,C4,L1,L2,L3,L4
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
0.0,15.0,128.0,101.0,0.0,76.0,68.0,71.0
0.0,15.0,128.0,101.0,0.0,76.0,68.0,71.0
0.0,15.0,128.0,101.0,0.0,76.0,68.0,71.0
0.0,15.0,128.0,101.0,0.0,76.0,68.0,71.0
0.0,15.0,128.0,101.0,0.0,76.0,68.0,71.0
0.0,15.0,128.0,101.0,0.0,76.0,68.0,71.0
0.0,25.0,70.0,119.0,0.0,60.0,72.0,61.0
0.0,25.0,70.0,119.0,0.0,60.0,72.0,61.0
0.0,25.0,70.0,119.0,0.0,60.0,72.0,61.0
0.0,25.0,70.0,119.0,0.0,60.0,72.0,61.0
0.0,25.0,70.0,119.0,0.0,60.0,72.0,61.0
0.0,25.0,70.0,119.0,0.0,60.0,72.0,61.0
0.0,0.0,77.0,86.0,31.0,68.0,44.0,51.0
0.0,0.0,77.0,86.0,31.0,68.0,44.0,51.0
0.0,0.0,77.0,86.0,31.0,68.0,44.0,51.0
0.0,0.0,77.0,86.0,31.0,68.0,44.0,51.0
0.0,0.0,77.0,86.0,31.0,68.0,44.0,51.0
0.0,0.0,77.0,86.0,31.0,68.0,44.0,51.0
0.0,0.0,60.0,87.0,0.0,53.0,54.0,0.0
0.0,0.0,60.0,87.0,0.0,53.0,54.0,0.0
0.0,0.0,60.0,87.0,0.0,53.0,54.0,0.0
0.0,0.0,60.0,87.0,0.0,53.0,54.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,25.0,86.0,91.0,32.0,71.0,69.0,0.0
0.0,0.0,89.0,105.0,22.0,44.0,70.0,56.0
0.0,0.0,89.0,105.0,22.0,44.0,70.0,56.0
0.0,0.0,89.0,105.0,22.0,44.0,70.0,56.0
0.0,0.0,89.0,105.0,22.0,44.0,70.0,56.0
0.0,0.0,89.0,105.0,22.0,44.0,70.0,56.0
0.0,0.0,89.0,105.0,22.0,44.0,70.0,56.0
0.0,0.0,58.0,96.0,40.0,0.0,41.0,57.0
0.0,0.0,58.0,96.0,40.0,0.0,41.0,57.0
0.0,0.0,58.0,96.0,40.0,0.0,41.0,57.0
0.0,0.0,58.0,96.0,40.0,0.0,41.0,57.0
0.0,0.0,58.0,96.0,40.0,0.0,41.0,57.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,21.0,65.0,160.0,40.0,31.0,104.0,78.0
0.0,10.0,116.0,95.0,35.0,66.0,65.0,0.0
0.0,10.0,116.0,95.0,35.0,66.0,65.0,0.0
0.0,10.0,116.0,95.0,35.0,66.0,65.0,0.0
0.0,10.0,116.0,95.0,35.0,66.0,65.0,0.0
0.0,10.0,116.0,95.0,35.0,66.0,65.0,0.0
0.0,10.0,116.0,95.0,35.0,66.0,65.0,0.0
0.0,30.0,112.0,0.0,24.0,103.0,69.0,49.0
0.0,30.0,112.0,0.0,24.0,103.0,69.0,49.0
0.0,30.0,112.0,0.0,24.0,103.0,69.0,49.0
0.0,30.0,112.0,0.0,24.0,103.0,69.0,49.0
0.0,30.0,112.0,0.0,24.0,103.0,69.0,49.0
0.0,30.0,112.0,0.0,24.0,103.0,69.0,49.0
0.0,0.0,75.0,117.0,31.0,61.0,51.0,64.0
0.0,0.0,75.0,117.0,31.0,61.0,51.0,64.0
0.0,0.0,75.0,117.0,31.0,61.0,51.0,64.0
0.0,0.0,75.0,117.0,31.0,61.0,51.0,64.0
0.0,0.0,75.0,117.0,31.0,61.0,51.0,64.0
0.0,0.0,75.0,117.0,31.0,61.0,51.0,64.0
0.0,13.0,79.0,102.0,0.0,20.0,68.0,110.0
0.0,13.0,79.0,102.0,0.0,20.0,68.0,110.0
0.0,13.0,79.0,102.0,0.0,20.0,68.0,110.0
0.0,13.0,79.0,102.0,0.0,20.0,68.0,110.0
0.0,13.0,79.0,102.0,0.0,20.0,68.0,110.0
0.0,13.0,79.0,102.0,0.0,20.0,68.0,110.0
0.0,15.0,66.0,123.0,41.0,0.0,60.0,48.0
0.0,15.0,66.0,123.0,41.0,0.0,60.0,48.0
0.0,15.0,66.0,123.0,41.0,0.0,60.0,48.0
0.0,15.0,66.0,123.0,41.0,0.0,60.0,48.0
0.0,15.0,66.0,123.0,41.0,0.0,60.0,48.0
0.0,15.0,66.0,123.0,41.0,0.0,60.0,48.0
0.0,0.0,92.0,114.0,8.0,55.0,53.0,93.0
0.0,0.0,92.0,114.0,8.0,55.0,53.0,93.0
0.0,0.0,92.0,114.0,8.0,55.0,53.0,93.0
0.0,0.0,92.0,114.0,8.0,55.0,53.0,93.0
0.0,0.0,92.0,114.0,8.0,55.0,53.0,93.0
0.0,0.0,92.0,114.0,8.0,55.0,53.0,93.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
0.0,0.0,30.0,58.0,19.0,51.0,0.0,0.0
0.0,0.0,30.0,58.0,19.0,51.0,0.0,0.0
0.0,0.0,30.0,58.0,19.0,51.0,0.0,0.0
0.0,0.0,30.0,58.0,19.0,51.0,0.0,0.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
45.0,58.0,183.0,624.0,0.0,193.0,309.0,342.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,35.0,88.0,94.0,37.0,83.0,57.0,53.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,100.0,62.0,34.0,57.0,74.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,19.0,87.0,80.0,30.0,42.0,71.0,57.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,27.0,42.0,155.0,44.0,76.0,50.0,48.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,31.0,70.0,127.0,27.0,47.0,89.0,74.0
0.0,23.0,69.0,0.0,38.0,65.0,82.0,54.0
0.0,23.0,69.0,0.0,38.0,65.0,82.0,54.0
0.0,23.0,69.0,0.0,38.0,65.0,82.0,54.0
0.0,23.0,69.0,0.0,38.0,65.0,82.0,54.0
0.0,23.0,69.0,0.0,38.0,65.0,82.0,54.0
0.0,23.0,69.0,0.0,38.0,65.0,82.0,54.0
0.0,0.0,117.0,49.0,12.0,0.0,72.0,74.0
0.0,0.0,117.0,49.0,12.0,0.0,72.0,74.0
0.0,0.0,117.0,49.0,12.0,0.0,72.0,74.0
0.0,0.0,117.0,49.0,12.0,0.0,72.0,74.0
0.0,0.0,117.0,49.0,12.0,0.0,72.0,74.0
0.0,32.0,68.0,69.0,8.0,0.0,51.0,84.0
0.0,32.0,68.0,69.0,8.0,0.0,51.0,84.0
0.0,32.0,68.0,69.0,8.0,0.0,51.0,84.0
0.0,32.0,68.0,69.0,8.0,0.0,51.0,84.0
0.0,32.0,68.0,69.0,8.0,0.0,51.0,84.0
0.0,32.0,68.0,69.0,8.0,0.0,51.0,84.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.0
0.0,0.0,57.0,131.0,43.0,81.0,40.0,45.0
0.0,0.0,57.0,131.0,43.0,81.0,40.0,45.0
0.0,0.0,57.0,131.0,43.0,81.0,40.0,45.0
0.0,0.0,57.0,131.0,43.0,81.0,40.0,45.0
0.0,0.0,57.0,131.0,43.0,81.0,40.0,45.0
0.0,0.0,57.0,131.0,43.0,81.0,40.0,45.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,23.0,79.0,126.0,38.0,72.0,93.0,15.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,29.0,97.0,90.0,35.0,47.0,76.0,57.0
0.0,0.0,67.0,116.0,52.0,56.0,54.0,41.0
0.0,0.0,67.0,116.0,52.0,56.0,54.0,41.0
0.0,0.0,67.0,116.0,52.0,56.0,54.0,41.0
0.0,0.0,67.0,116.0,52.0,56.0,54.0,41.0
0.0,0.0,67.0,116.0,52.0,56.0,54.0,41.0
0.0,0.0,67.0,116.0,52.0,56.0,54.0,41.0
0.0,0.0,45.0,148.0,28.0,59.0,74.0,36.0
0.0,0.0,45.0,148.0,28.0,59.0,74.0,36.0
0.0,0.0,45.0,148.0,28.0,59.0,74.0,36.0
0.0,0.0,45.0,148.0,28.0,59.0,74.0,36.0
0.0,0.0,45.0,148.0,28.0,59.0,74.0,36.0
0.0,0.0,45.0,148.0,28.0,59.0,74.0,36.0
0.0,0.0,87.0,149.0,49.0,0.0,84.0,0.0
0.0,0.0,87.0,149.0,49.0,0.0,84.0,0.0
0.0,0.0,87.0,149.0,49.0,0.0,84.0,0.0
0.0,0.0,87.0,149.0,49.0,0.0,84.0,0.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,5.0,95.0,103.0,27.0,49.0,75.0,47.0
0.0,33.0,51.0,68.0,0.0,0.0,69.0,41.0
0.0,33.0,51.0,68.0,0.0,0.0,69.0,41.0
0.0,33.0,51.0,68.0,0.0,0.0,69.0,41.0
