C1,C2,C3,C4,L1,L2,L3,L4
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
148.0,107.0,0.0,0.0,0.0,47.0,99.0,100.0
148.0,107.0,0.0,0.0,0.0,47.0,99.0,100.0
148.0,107.0,0.0,0.0,0.0,47.0,99.0,100.0
148.0,107.0,0.0,0.0,0.0,47.0,99.0,100.0
148.0,107.0,0.0,0.0,0.0,47.0,99.0,100.0
141.0,89.0,0.0,0.0,61.0,48.0,72.0,0.0
141.0,89.0,0.0,0.0,61.0,48.0,72.0,0.0
141.0,89.0,0.0,0.0,61.0,48.0,72.0,0.0
141.0,89.0,0.0,0.0,61.0,48.0,72.0,0.0
141.0,89.0,0.0,0.0,61.0,48.0,72.0,0.0
171.0,74.0,0.0,0.0,45.0,81.0,60.0,28.0
171.0,74.0,0.0,0.0,45.0,81.0,60.0,28.0
171.0,74.0,0.0,0.0,45.0,81.0,60.0,28.0
171.0,74.0,0.0,0.0,45.0,81.0,60.0,28.0
171.0,74.0,0.0,0.0,45.0,81.0,60.0,28.0
171.0,74.0,0.0,0.0,45.0,81.0,60.0,28.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
121.0,69.0,0.0,27.0,40.0,45.0,70.0,48.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
140.0,75.0,15.0,0.0,23.0,69.0,42.0,79.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
146.0,46.0,13.0,34.0,50.0,0.0,75.0,66.0
159.0,66.0,19.0,0.0,48.0,89.0,73.0,0.0
159.0,66.0,19.0,0.0,48.0,89.0,73.0,0.0
159.0,66.0,19.0,0.0,48.0,89.0,73.0,0.0
159.0,66.0,19.0,0.0,48.0,89.0,73.0,0.0
159.0,66.0,19.0,0.0,48.0,89.0,73.0,0.0
159.0,66.0,19.0,0.0,48.0,89.0,73.0,0.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
143.0,65.0,25.0,0.0,66.0,71.0,60.0,22.0
108.0,81.0,0.0,0.0,20.0,69.0,72.0,0.0
108.0,81.0,0.0,0.0,20.0,69.0,72.0,0.0
108.0,81.0,0.0,0.0,20.0,69.0,72.0,0.0
108.0,81.0,0.0,0.0,20.0,69.0,72.0,0.0
108.0,81.0,0.0,0.0,20.0,69.0,72.0,0.0
57.0,32.0,0.0,0.0,0.0,0.0,48.0,0.0
57.0,32.0,0.0,0.0,0.0,0.0,48.0,0.0
57.0,32.0,0.0,0.0,0.0,0.0,48.0,0.0
0.0,109.0,27.0,0.0,41.0,44.0,59.0,81.0
0.0,109.0,27.0,0.0,41.0,44.0,59.0,81.0
0.0,109.0,27.0,0.0,41.0,44.0,59.0,81.0
0.0,109.0,27.0,0.0,41.0,44.0,59.0,81.0
0.0,109.0,27.0,0.0,41.0,44.0,59.0,81.0
0.0,109.0,27.0,0.0,41.0,44.0,59.0,81.0
144.0,50.0,41.0,0.0,48.0,84.0,72.0,15.0
144.0,50.0,41.0,0.0,48.0,84.0,72.0,15.0
144.0,50.0,41.0,0.0,48.0,84.0,72.0,15.0
144.0,50.0,41.0,0.0,48.0,84.0,72.0,15.0
