C1,C2,C3,C4,L1,L2,L3,L4
4.677035754574e-310,51.0,46.0,28.0,5e-324,54.0,47.0,4.67703575471197e-310
4.677035754574e-310,51.0,46.0,28.0,5e-324,54.0,47.0,4.67703575471197e-310
4.677035754574e-310,51.0,46.0,28.0,5e-324,54.0,47.0,4.67703575471197e-310
4.677035754574e-310,51.0,46.0,28.0,5e-324,54.0,47.0,4.67703575471197e-310
4.677035754574e-310,51.0,46.0,28.0,5e-324,54.0,47.0,4.67703575471197e-310
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
106.0,84.0,34.0,0.0,14.0,66.0,99.0,64.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
77.0,81.0,60.0,7.0,0.0,74.0,76.0,67.0
89.0,41.0,61.0,0.0,0.0,21.0,97.0,87.0
89.0,41.0,61.0,0.0,0.0,21.0,97.0,87.0
89.0,41.0,61.0,0.0,0.0,21.0,97.0,87.0
89.0,41.0,61.0,0.0,0.0,21.0,97.0,87.0
89.0,41.0,61.0,0.0,0.0,21.0,97.0,87.0
89.0,41.0,61.0,0.0,0.0,21.0,97.0,87.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
143.0,73.0,52.0,0.0,33.0,60.0,89.0,75.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
82.0,106.0,33.0,22.0,80.0,73.0,47.0,33.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
88.0,75.0,63.0,16.0,25.0,42.0,90.0,72.0
107.0,55.0,30.0,0.0,32.0,70.0,0.0,26.0
107.0,55.0,30.0,0.0,32.0,70.0,0.0,26.0
107.0,55.0,30.0,0.0,32.0,70.0,0.0,26.0
107.0,55.0,30.0,0.0,32.0,70.0,0.0,26.0
107.0,55.0,30.0,0.0,32.0,70.0,0.0,26.0
107.0,55.0,30.0,0.0,32.0,70.0,0.0,26.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
103.0,41.0,59.0,23.0,24.0,82.0,74.0,35.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
82.0,55.0,57.0,0.0,38.0,65.0,43.0,61.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
80.0,73.0,34.0,31.0,3.0,52.0,62.0,67.0
99.0,79.0,51.0,0.0,24.0,65.0,84.0,0.0
99.0,79.0,51.0,0.0,24.0,65.0,84.0,0.0
99.0,79.0,51.0,0.0,24.0,65.0,84.0,0.0
99.0,79.0,51.0,0.0,24.0,65.0,84.0,0.0
99.0,79.0,51.0,0.0,24.0,65.0,84.0,0.0
99.0,79.0,51.0,0.0,24.0,65.0,84.0,0.0
73.0,72.0,96.0,0.0,0.0,86.0,101.0,38.0
73.0,72.0,96.0,0.0,0.0,86.0,101.0,38.0
73.0,72.0,96.0,0.0,0.0,86.0,101.0,38.0
73.0,72.0,96.0,0.0,0.0,86.0,101.0,38.0
73.0,72.0,96.0,0.0,0.0,86.0,101.0,38.0
73.0,72.0,96.0,0.0,0.0,86.0,101.0,38.0
142.0,62.0,50.0,0.0,19.0,54.0,91.0,0.0
142.0,62.0,50.0,0.0,19.0,54.0,91.0,0.0
142.0,62.0,50.0,0.0,19.0,54.0,91.0,0.0
142.0,62.0,50.0,0.0,19.0,54.0,91.0,0.0
142.0,62.0,50.0,0.0,19.0,54.0,91.0,0.0
142.0,62.0,50.0,0.0,19.0,54.0,91.0,0.0
78.0,0.0,93.0,32.0,30.0,69.0,80.0,58.0
78.0,0.0,93.0,32.0,30.0,69.0,80.0,58.0
