C1,C2,C3,C4,L1,L2,L3,L4
4.677035754574e-310,4.14452303e-316,4.67704403670613e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,6.94288207424716e-310,4095.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
36.0,45.0,91.0,29.0,8.0,22.0,86.0,75.0
54.0,64.0,75.0,63.0,36.0,0.0,0.0,0.0
54.0,64.0,75.0,63.0,36.0,0.0,0.0,0.0
54.0,64.0,75.0,63.0,36.0,0.0,0.0,0.0
54.0,64.0,75.0,63.0,36.0,0.0,0.0,0.0
54.0,64.0,75.0,63.0,36.0,0.0,0.0,0.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
47.0,74.0,59.0,55.0,0.0,33.0,45.0,129.0
57.0,77.0,45.0,0.0,21.0,0.0,49.0,137.0
57.0,77.0,45.0,0.0,21.0,0.0,49.0,137.0
57.0,77.0,45.0,0.0,21.0,0.0,49.0,137.0
57.0,77.0,45.0,0.0,21.0,0.0,49.0,137.0
57.0,77.0,45.0,0.0,21.0,0.0,49.0,137.0
57.0,77.0,45.0,0.0,21.0,0.0,49.0,137.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
41.0,62.0,63.0,50.0,0.0,21.0,92.0,106.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
52.0,60.0,56.0,36.0,5.0,17.0,52.0,128.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
48.0,82.0,40.0,40.0,0.0,49.0,79.0,65.0
0.0,38.0,82.0,132.0,0.0,0.0,100.0,145.0
0.0,38.0,82.0,132.0,0.0,0.0,100.0,145.0
0.0,38.0,82.0,132.0,0.0,0.0,100.0,145.0
0.0,38.0,82.0,132.0,0.0,0.0,100.0,145.0
0.0,38.0,82.0,132.0,0.0,0.0,100.0,145.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
54.0,66.0,77.0,51.0,0.0,30.0,104.0,71.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
73.0,61.0,65.0,57.0,0.0,36.0,100.0,101.0
67.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
50.0,72.0,59.0,51.0,22.0,19.0,91.0,95.0
0.0,61.0,90.0,86.0,0.0,0.0,112.0,132.0
0.0,61.0,90.0,86.0,0.0,0.0,112.0,132.0
