124.02180648086598, 72.26471837961098, 21.124082399945216, 11.292975811158316, 13.99254411529173, 16.276317395164916, 64.14581691136925, 122.02013106513239
131.58150244054502, 79.54600375501045, 21.112445471044644, 12.728386231511042, 16.059832818632795, 25.572591170376146, 69.9147571744812, 117.37852638365223
131.42611571917146, 80.71958490905284, 22.481985435837387, 14.900735524021558, 21.77961981041388, 45.684318090070725, 72.7045714389186, 83.38105591755817
130.3184555340608, 79.32256994874457, 21.734120564979943, 13.919677414672877, 34.41007289195937, 57.910885231203345, 68.25418771576304, 59.79793804708275
133.50961000793816, 78.83949037573674, 22.606809462215438, 15.198899348259536, 58.759209571263106, 68.21246495961692, 57.879627607427395, 38.767765694874306
133.82144994868497, 79.83804919186811, 22.17556098414834, 14.182991938744076, 82.65837756707165, 76.54031315102831, 47.01883015492488, 25.44580951361234
94.43832841085043, 79.98547689779319, 35.34139721334817, 14.073528225433371, 15.101781154309291, 16.781113954093847, 67.77307652871484, 119.6106818307422
110.53835465888805, 83.19348292917003, 37.30424707681462, 17.241170076919463, 19.359628447959, 29.16774469642831, 72.08986740075156, 115.52002391813195
112.95185428621416, 82.0530605084774, 35.29338822238303, 16.311470359157955, 22.476017175783717, 47.34306502242158, 73.87792281595709, 87.62989755039469
115.15933679259639, 83.40569606563331, 34.0102553613602, 16.038481160926416, 35.00711309577522, 60.293607096485836, 69.29931187861244, 59.33995178051557
120.22442306137674, 84.66396148769361, 34.571767914936, 16.26162824018402, 61.411156992439984, 72.22440198238577, 59.80093646425413, 37.99105699896763
116.27268012106767, 81.29901433009786, 35.235090390561595, 16.24001825604473, 86.86709451431615, 76.93475458240049, 46.92417596998058, 24.69459567927613
70.24820212084883, 77.50467541168186, 50.30507287691723, 21.58809320810772, 14.051645038372268, 16.401453932680408, 66.56233460525092, 124.53814008035744
81.83289732446515, 80.77169174126458, 51.293693414299895, 24.83683185404812, 18.617062571224476, 30.494308379853646, 75.35010342236775, 111.22047230077997
85.72597307422974, 78.95949457807639, 51.23573381186653, 24.157905635596446, 21.879178438651145, 48.668367654227154, 75.51129269038609, 85.323173342336
84.89311151862151, 82.94026015380969, 52.08822546143712, 23.79765255075418, 34.15002346307765, 62.734061123679794, 71.34988406253309, 61.88536818154539
89.08464751058767, 82.30503398803042, 51.154166469966356, 22.893674790056927, 59.69580112032472, 71.49473572821677, 60.552502881251435, 38.69751994604297
88.9714404034895, 80.19056846271334, 53.60940842813659, 25.93297345568908, 87.70923314449661, 79.63857611928714, 48.953754422903515, 24.89826917830199
51.286081432661426, 66.73187668751996, 60.88993921023006, 42.001220564123, 15.571417734044804, 15.702208544303724, 66.79736934210018, 126.15654679093569
53.5755411014646, 66.62884584122854, 60.87695165596084, 40.8529435933039, 16.568664585842527, 29.72972727564942, 71.12685610762469, 105.35755080364022
59.91206476845832, 69.59983431463121, 60.20253950110499, 40.74170408738766, 20.279033785963154, 48.017788221248225, 75.49066215932305, 82.39264675854051
56.29930887227424, 70.59536385613977, 62.54419706828207, 39.7450026529662, 34.01408352837594, 61.24403045631806, 70.32503667397935, 56.5309871944857
61.130348962009535, 72.89629773719024, 62.437823884608804, 39.68663932449712, 59.79590492232303, 72.90240937745708, 59.720716115508885, 35.34780935627584
62.29062189760275, 73.27995214399712, 63.37616226237644, 41.654065753719834, 88.2867411294336, 81.24100155607115, 45.529862259740206, 24.420394326279432
34.178040387082355, 51.96568239429104, 64.27479813225015, 64.33518592661166, 15.138596227766566, 17.165305129277904, 66.2919515821524, 117.66155491830732
35.6431969814984, 54.5569346564873, 71.08343795663079, 65.74649901026477, 18.06178759640747, 29.73531537919893, 72.25637951583967, 107.5973375923606
37.93622973314893, 57.837086420991696, 70.59442706963671, 68.10762468550463, 21.89186297720597, 50.23671616062542, 75.76580837936613, 82.19475075757788
36.61043871163608, 60.37290464945189, 72.78845080102225, 63.05395448200764, 37.18025748480566, 62.46617131608404, 70.11339951866044, 56.723062963169205
36.07114763215908, 58.35712372458266, 71.64585778621073, 63.402934104012324, 59.10362124367238, 71.21827804228624, 59.15777442925347, 33.630936575427846
39.290104441047085, 60.08902553012064, 71.61634711185995, 66.38456935358748, 87.62107599316276, 79.3125278654758, 45.41850041486585, 22.57101554181236
25.43008125932288, 37.61213601609992, 69.25129983764651, 90.05625025122964, 16.93148358277916, 17.858849423917754, 68.9148530449787, 121.42063797139235
26.472304734829194, 39.05021531599748, 70.34047893839522, 89.7003955000267, 18.756657487909, 31.730893265782953, 72.29079212993113, 102.72325777235177
27.85421117726826, 43.14549746971582, 75.46475550391602, 90.41649563885974, 22.090421346274393, 49.4882261852987, 76.8069508149036, 81.48904248011179
25.688848030350144, 41.77502110323383, 76.4689156626504, 92.42277177827262, 36.23975864521731, 61.653292412334295, 70.71356022979313, 56.813387834662734
25.932246586811917, 41.356806611906634, 73.9883371044218, 87.99692365645238, 58.29260325811077, 68.6840679972393, 56.616159938147725, 33.94705002012978
25.669422436647338, 44.078990249782166, 75.25842652210892, 89.99717270522424, 90.12139603065656, 76.45260365413193, 44.62968330234947, 21.355799919256945
23.038605989286513, 21.308557204965116, 67.10286980944245, 110.55033938174655, 15.14842818842448, 16.05211586776009, 64.06916183500753, 127.61610176128285
25.86011228282487, 26.180727614916076, 67.35000670891496, 106.39549428262887, 18.639102301865083, 29.50311270064988, 68.28637867666966, 102.62601403227649
27.257208933104987, 25.665608774163605, 72.75157640641079, 107.24294462553996, 23.25185844884849, 45.60814235099811, 74.26886903001817, 79.93042054485817
