0.451717	0.5285390518	0.8491234154	0.8370109233	0.6735716295	0.5653317946	0.3321387764	0.5533380472
0.2969788419	0.4800074102	0.3027676381	0.7406247995	0.8722846241	0.4405870799	0.5249556974	0.2091833896
0.46199	0.6463762841	0.8105874282	0.9679151258	0.913569	0.3637327498	0.8956464633	0.708591
0.7352712902	0.40858	0.6510108704	0.800549831	1.083677607	0.337416612	0.9261933702	0.7269830466
0.7285103266	0.3319173357	0.561954	0.8522874747	0.3445104769	0.8050048085	0.6424946862	0.9088444142
0.3705094681	0.3290123052	0.524892	0.3185512221	0.4158841859	0.554839	0.5043613363	0.901355215
0.6655168236	0.6954077769	0.2314084341	0.439719	0.5431696381	0.5943259937	0.2975930954	0.1766820862
0.2861881149	0.7183134658	0.4052747621	0.558026527	0.6617429873	0.8375571933	0.4260195648	0.2579660517
0.2506863009	0.7547842969	0.614269	1.487937544	0.9915449034	0.577876	0.7637856173	0.2371689993
0.2539372438	0.4428329492	0.4489876231	1.272115028	0.4759724827	0.2551251233	1.165325454	0.7011867735
0.4416622905	0.5891360918	0.4782586924	0.5181910323	0.598208063	1.01477959	0.6694386482	0.8706427902
0.8555310514	0.7896393364	0.5513535452	0.664282	0.6763694956	0.5476914524	0.4342755025	1.007010745
0.4906850037	0.3000511968	0.557357154	0.6347636364	0.977322419	0.31210696	0.446114876	0.3089829594
0.3651047029	0.4752426822	0.673540892	0.638976	0.9341725124	0.9720663513	0.4648942277	0.3295902251
0.442202727	0.5628342071	0.6117014282	1.067940926	1.18451143	0.4160282465	0.8544799499	0.6047296513
0.7275070887	0.7224864802	0.4621200056	0.9686586503	0.7225679926	0.7373934774	0.993127599	0.8050312996
0.509335	0.7837099382	0.4322515093	1.04489829	0.6961537025	0.782169016	0.6287466556	0.7580548559
0.6040369675	0.517656914	0.361033	0.6614902633	0.4610958062	0.8114286854	0.6444986719	1.017788062
0.5639018959	0.7037546003	0.7538092958	0.5320936348	0.7879571007	0.664924979	0.6463957173	0.8442856381
0.6416093555	1.024099816	0.7118206831	0.7180904747	0.8784671885	1.037194685	0.7732509518	0.6477487635
0.8061651324	0.741716	0.4612160926	0.5868869972	0.8039841135	0.4269483175	1.201394586	0.3529465436
0.6435921573	0.3707553203	0.8930795244	0.8757151133	1.087704381	0.6455148811	0.6345748858	0.4231084364
0.4499820344	0.6724599913	0.6637839536	0.8891088756	0.8879409211	0.480393	0.6206144993	0.792284381
0.6911016877	0.8442994544	0.3418186685	0.7587997771	0.4966779894	1.214512282	0.7416651826	0.8988403185
0.8056889058	0.7864616763	0.6563977009	0.3313879494	0.6033125582	0.8994643325	0.3843008738	0.5631554744
0.8071508595	0.2071685682	0.5870094609	0.4456278348	0.5509282477	0.3840726164	0.5844432032	0.3416773643
0.5587825598	0.3606880957	0.7771652773	1.102529676	1.039419416	0.4339297805	1.245615324	0.4319756096
0.7883161827	0.4259428453	0.7855175958	0.2895057252	1.022596025	0.2451445179	0.4821721605	0.371405
0.8528276824	0.205914737	0.5995256931	0.744119	0.5256823365	0.3259668337	0.4721074158	0.791503
1.454471591	0.9128095784	0.6536070021	0.9559721144	0.5179105361	1.242342388	0.8040150343	1.20584556
0.6825783562	0.261404	0.434658	0.4518680387	0.5247043569	0.4320281805	0.1860539551	0.4302004657
0.8654977461	0.3736052791	0.5336619523	0.505362	1.010216024	0.450065	0.3332041952	0.9162676422
0.959702	0.4091731162	0.602464487	1.086850882	0.7139119971	0.3137003127	0.5767326542	0.3327574879
0.8540678037	0.8603638207	0.3479042314	0.835420399	0.6772484498	1.000814863	0.9569266379	0.9138638342
0.6743365137	0.578905696	1.267793063	0.4795656104	0.930491572	1.000766601	0.89594	1.158726162
0.5623060824	0.5010037146	0.9698280732	0.2689864784	0.5262874885	0.5714161254	0.4954716142	0.982194
0.4992482103	0.4539010158	0.3021076626	0.2289155516	0.733692	0.6505071714	0.4803252685	0.4958203033
1.028184611	0.808557112	0.133915	0.9004404429	1.000482863	0.2924399465	0.4545373492	0.603295945
0.697646023	0.3324143181	0.5492978589	0.5132397376	1.134828061	0.6967523738	0.6358231277	0.2981569846
0.3451178849	0.608311795	0.3196582904	1.160344906	0.4516080518	0.1963475317	0.4894717782	0.6453637778
1.036221118	1.119655467	0.4175068319	0.512314	0.6863689103	0.4484856323	0.727235	1.000574073
0.439806994	0.3494151738	0.2427887448	0.4526188385	1.036247594	0.5913347856	0.3857710094	0.7917126206
