C1,C2,C3,C4,L1,L2,L3,L4
20.0,4.14452303e-316,63.0,96.0,5e-324,64.0,62.0,78.0
20.0,4.14452303e-316,63.0,96.0,5e-324,64.0,62.0,78.0
20.0,4.14452303e-316,63.0,96.0,5e-324,64.0,62.0,78.0
20.0,4.14452303e-316,63.0,96.0,5e-324,64.0,62.0,78.0
20.0,4.14452303e-316,63.0,96.0,5e-324,64.0,62.0,78.0
20.0,4.14452303e-316,63.0,96.0,5e-324,64.0,62.0,78.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
31.0,75.0,34.0,74.0,36.0,40.0,69.0,73.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
15.0,62.0,61.0,75.0,26.0,53.0,69.0,67.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
62.0,53.0,82.0,70.0,18.0,57.0,76.0,109.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,62.0,77.0,64.0,19.0,62.0,60.0,100.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
43.0,78.0,88.0,47.0,37.0,76.0,65.0,73.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
22.0,61.0,54.0,97.0,15.0,46.0,90.0,81.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
37.0,24.0,68.0,97.0,24.0,37.0,66.0,88.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
43.0,54.0,98.0,67.0,27.0,16.0,93.0,125.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
33.0,46.0,71.0,101.0,10.0,35.0,85.0,120.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
34.0,43.0,77.0,65.0,46.0,77.0,38.0,54.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
17.0,32.0,74.0,121.0,55.0,32.0,68.0,88.0
65.0,57.0,63.0,49.0,30.0,26.0,61.0,114.0
65.0,57.0,63.0,49.0,30.0,26.0,61.0,114.0
65.0,57.0,63.0,49.0,30.0,26.0,61.0,114.0
65.0,57.0,63.0,49.0,30.0,26.0,61.0,114.0
65.0,57.0,63.0,49.0,30.0,26.0,61.0,114.0
