C1,C2,C3,C4,L1,L2,L3,L4
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
4.677035754574e-310,56.0,62.0,131.0,95.0,85.0,61.0,15.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
46.0,37.0,86.0,67.0,92.0,71.0,54.0,12.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
48.0,79.0,45.0,77.0,96.0,61.0,71.0,15.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
52.0,68.0,46.0,94.0,92.0,100.0,37.0,31.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
5.0,54.0,94.0,75.0,85.0,97.0,32.0,10.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
50.0,24.0,84.0,90.0,101.0,73.0,47.0,22.0
