C1,C2,C3,C4,L1,L2,L3,L4
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
28.0,35.0,61.0,112.0,63.0,56.0,63.0,47.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
37.0,54.0,74.0,72.0,39.0,40.0,75.0,78.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
10.0,37.0,75.0,84.0,23.0,48.0,53.0,76.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
28.0,51.0,94.0,92.0,13.0,70.0,83.0,98.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
32.0,41.0,84.0,77.0,13.0,71.0,59.0,88.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
49.0,52.0,70.0,106.0,28.0,56.0,120.0,67.0
16.0,49.0,73.0,70.0,38.0,40.0,71.0,61.0
16.0,49.0,73.0,70.0,38.0,40.0,71.0,61.0
16.0,49.0,73.0,70.0,38.0,40.0,71.0,61.0
16.0,49.0,73.0,70.0,38.0,40.0,71.0,61.0
16.0,49.0,73.0,70.0,38.0,40.0,71.0,61.0
16.0,49.0,73.0,70.0,38.0,40.0,71.0,61.0
