C1,C2,C3,C4,L1,L2,L3,L4
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
110.0,67.0,36.0,12.0,28.0,64.0,90.0,32.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
62.0,92.0,44.0,44.0,71.0,64.0,52.0,45.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
105.0,91.0,41.0,23.0,88.0,76.0,44.0,42.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
149.0,63.0,26.0,18.0,86.0,54.0,54.0,48.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
137.0,90.0,13.0,7.0,42.0,56.0,76.0,60.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
113.0,97.0,25.0,8.0,70.0,71.0,56.0,32.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
126.0,57.0,16.0,19.0,24.0,86.0,44.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
140.0,63.0,17.0,18.0,73.0,72.0,33.0,48.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
127.0,92.0,20.0,19.0,92.0,48.0,81.0,21.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
90.0,114.0,15.0,24.0,46.0,72.0,59.0,54.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
133.0,53.0,10.0,21.0,47.0,79.0,53.0,19.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
124.0,2.0,44.0,24.0,70.0,68.0,45.0,21.0
112.0,70.0,47.0,5.0,60.0,89.0,47.0,31.0
112.0,70.0,47.0,5.0,60.0,89.0,47.0,31.0
112.0,70.0,47.0,5.0,60.0,89.0,47.0,31.0
112.0,70.0,47.0,5.0,60.0,89.0,47.0,31.0
