C1,C2,C3,C4,L1,L2,L3,L4
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
158.0,61.0,4.67704408155385e-310,1.097070810032871e-120,58.0,59.0,35.0,47.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
111.0,65.0,48.0,16.0,27.0,43.0,73.0,84.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
84.0,82.0,44.0,40.0,29.0,73.0,78.0,66.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
122.0,70.0,17.0,14.0,17.0,50.0,77.0,65.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
139.0,82.0,15.0,8.0,41.0,81.0,45.0,60.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
148.0,57.0,10.0,16.0,68.0,70.0,57.0,20.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
164.0,59.0,9.0,14.0,50.0,76.0,56.0,48.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
103.0,83.0,15.0,6.0,33.0,40.0,71.0,74.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
96.0,99.0,45.0,4.0,23.0,51.0,70.0,86.0
138.0,75.0,24.0,14.0,39.0,47.0,79.0,67.0
138.0,75.0,24.0,14.0,39.0,47.0,79.0,67.0
138.0,75.0,24.0,14.0,39.0,47.0,79.0,67.0
138.0,75.0,24.0,14.0,39.0,47.0,79.0,67.0
138.0,75.0,24.0,14.0,39.0,47.0,79.0,67.0
