C1,C2,C3,C4,L1,L2,L3,L4
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
26.0,24.0,98.0,70.0,20.0,60.0,71.0,63.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
4.0,13.0,68.0,120.0,19.0,24.0,84.0,77.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
21.0,13.0,68.0,102.0,19.0,65.0,53.0,62.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
17.0,18.0,88.0,99.0,40.0,66.0,80.0,37.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
28.0,14.0,87.0,75.0,27.0,50.0,69.0,55.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
22.0,24.0,60.0,114.0,49.0,13.0,68.0,86.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
30.0,23.0,65.0,112.0,46.0,71.0,58.0,54.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,60.0,94.0,48.0,22.0,95.0,55.0,48.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
22.0,3.0,66.0,121.0,29.0,82.0,59.0,38.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
28.0,18.0,78.0,101.0,33.0,19.0,108.0,59.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
22.0,23.0,87.0,101.0,30.0,61.0,89.0,48.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
42.0,17.0,103.0,76.0,27.0,84.0,50.0,70.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
23.0,56.0,89.0,59.0,33.0,64.0,67.0,61.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
22.0,14.0,71.0,93.0,23.0,63.0,66.0,47.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
18.0,45.0,83.0,101.0,64.0,73.0,82.0,31.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
7.0,24.0,90.0,97.0,33.0,87.0,54.0,51.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
44.0,54.0,82.0,79.0,26.0,65.0,107.0,56.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
8.0,38.0,79.0,104.0,40.0,64.0,85.0,40.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
45.0,21.0,85.0,75.0,21.0,72.0,68.0,64.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
26.0,10.0,88.0,95.0,52.0,50.0,60.0,52.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
8.0,51.0,56.0,116.0,48.0,79.0,41.0,62.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
20.0,38.0,66.0,96.0,31.0,70.0,68.0,47.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
32.0,46.0,103.0,48.0,39.0,54.0,91.0,43.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,28.0,78.0,98.0,23.0,69.0,93.0,42.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
30.0,11.0,72.0,80.0,41.0,20.0,43.0,85.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
16.0,26.0,78.0,119.0,41.0,69.0,82.0,46.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
5.0,16.0,93.0,114.0,52.0,80.0,61.0,34.0
41.0,27.0,72.0,79.0,32.0,92.0,66.0,16.0
