C1,C2,C3,C4,L1,L2,L3,L4
56.0,109.0,31.0,1.097070810032871e-120,15.0,6.94288207439247e-310,62.0,142.0
56.0,109.0,31.0,1.097070810032871e-120,15.0,6.94288207439247e-310,62.0,142.0
56.0,109.0,31.0,1.097070810032871e-120,15.0,6.94288207439247e-310,62.0,142.0
56.0,109.0,31.0,1.097070810032871e-120,15.0,6.94288207439247e-310,62.0,142.0
56.0,109.0,31.0,1.097070810032871e-120,15.0,6.94288207439247e-310,62.0,142.0
56.0,109.0,31.0,1.097070810032871e-120,15.0,6.94288207439247e-310,62.0,142.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
74.0,51.0,57.0,46.0,11.0,34.0,46.0,131.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
69.0,91.0,61.0,15.0,7.0,28.0,59.0,130.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
50.0,113.0,22.0,33.0,17.0,26.0,66.0,97.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
95.0,75.0,39.0,21.0,10.0,19.0,44.0,147.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
102.0,99.0,29.0,9.0,8.0,30.0,50.0,142.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
73.0,87.0,39.0,38.0,19.0,18.0,46.0,152.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
98.0,90.0,63.0,5.0,26.0,16.0,90.0,113.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
97.0,68.0,30.0,26.0,12.0,22.0,60.0,116.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
73.0,84.0,45.0,20.0,19.0,28.0,73.0,95.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
89.0,70.0,50.0,14.0,15.0,13.0,54.0,129.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
82.0,59.0,53.0,13.0,17.0,15.0,66.0,96.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
87.0,62.0,53.0,7.0,14.0,10.0,72.0,106.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
94.0,78.0,44.0,16.0,20.0,13.0,54.0,138.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
57.0,66.0,56.0,22.0,8.0,13.0,101.0,74.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
61.0,71.0,70.0,11.0,18.0,21.0,76.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
37.0,77.0,84.0,31.0,21.0,20.0,92.0,90.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
42.0,80.0,55.0,32.0,15.0,19.0,56.0,110.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
89.0,83.0,46.0,24.0,16.0,6.0,68.0,142.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
90.0,74.0,38.0,35.0,16.0,11.0,57.0,137.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
82.0,78.0,42.0,23.0,7.0,15.0,75.0,118.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
104.0,57.0,58.0,20.0,30.0,24.0,71.0,103.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
65.0,72.0,53.0,23.0,13.0,19.0,58.0,114.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
33.0,79.0,74.0,17.0,16.0,21.0,76.0,86.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
79.0,77.0,77.0,37.0,54.0,25.0,51.0,137.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
105.0,69.0,44.0,11.0,7.0,22.0,55.0,138.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
32.0,35.0,50.0,84.0,7.0,42.0,81.0,71.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
86.0,72.0,38.0,17.0,21.0,5.0,82.0,97.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
72.0,61.0,71.0,15.0,18.0,31.0,75.0,87.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
49.0,96.0,74.0,16.0,27.0,2.0,89.0,114.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
67.0,70.0,56.0,39.0,14.0,28.0,63.0,122.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
107.0,61.0,43.0,28.0,3.0,22.0,73.0,131.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
79.0,87.0,49.0,28.0,5.0,21.0,99.0,105.0
101.0,111.0,33.0,30.0,27.0,9.0,86.0,142.0
101.0,111.0,33.0,30.0,27.0,9.0,86.0,142.0
101.0,111.0,33.0,30.0,27.0,9.0,86.0,142.0
101.0,111.0,33.0,30.0,27.0,9.0,86.0,142.0
101.0,111.0,33.0,30.0,27.0,9.0,86.0,142.0
101.0,111.0,33.0,30.0,27.0,9.0,86.0,142.0
