C1,C2,C3,C4,L1,L2,L3,L4
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
28.0,85.0,87.0,25.0,29.0,84.0,50.0,59.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
68.0,84.0,55.0,58.0,49.0,98.0,68.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
47.0,82.0,84.0,55.0,63.0,90.0,67.0,42.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
31.0,54.0,94.0,63.0,55.0,79.0,62.0,37.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
41.0,95.0,57.0,62.0,29.0,72.0,82.0,70.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
44.0,44.0,103.0,39.0,50.0,69.0,31.0,75.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
86.0,48.0,64.0,62.0,20.0,52.0,90.0,88.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
32.0,73.0,89.0,26.0,77.0,63.0,40.0,26.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
56.0,22.0,81.0,97.0,31.0,89.0,70.0,61.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
22.0,82.0,83.0,55.0,13.0,55.0,99.0,72.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
50.0,74.0,56.0,73.0,40.0,54.0,69.0,83.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
28.0,54.0,95.0,62.0,41.0,102.0,63.0,32.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
7.0,79.0,82.0,70.0,65.0,120.0,35.0,17.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
26.0,73.0,68.0,108.0,73.0,97.0,55.0,43.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
60.0,71.0,69.0,71.0,54.0,98.0,41.0,70.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
55.0,47.0,70.0,55.0,37.0,37.0,97.0,45.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
50.0,56.0,64.0,60.0,30.0,22.0,106.0,65.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
53.0,84.0,55.0,59.0,38.0,76.0,90.0,39.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
47.0,79.0,59.0,59.0,50.0,72.0,54.0,65.0
20.0,20.0,71.0,93.0,13.0,44.0,80.0,67.0
