C1,C2,C3,C4,L1,L2,L3,L4
115.0,97.0,4.67704403778675e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,54.0,137.0
115.0,97.0,4.67704403778675e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,54.0,137.0
115.0,97.0,4.67704403778675e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,54.0,137.0
115.0,97.0,4.67704403778675e-310,1.097070810032871e-120,5e-324,6.94288207439247e-310,54.0,137.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
108.0,91.0,21.0,17.0,18.0,41.0,89.0,78.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
119.0,74.0,26.0,13.0,15.0,9.0,81.0,118.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
122.0,94.0,19.0,8.0,13.0,21.0,61.0,135.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
95.0,110.0,28.0,13.0,10.0,21.0,85.0,120.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
114.0,67.0,36.0,28.0,1.0,25.0,63.0,104.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
65.0,59.0,50.0,28.0,16.0,16.0,51.0,109.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
127.0,63.0,31.0,14.0,12.0,6.0,87.0,117.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
65.0,101.0,50.0,11.0,14.0,35.0,28.0,141.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
129.0,95.0,29.0,11.0,26.0,15.0,66.0,146.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
66.0,74.0,35.0,7.0,8.0,2.0,58.0,107.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
94.0,70.0,49.0,14.0,19.0,22.0,58.0,120.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
114.0,5.0,34.0,8.0,19.0,21.0,67.0,104.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
115.0,90.0,30.0,12.0,11.0,35.0,68.0,122.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
93.0,91.0,65.0,2.0,12.0,7.0,61.0,160.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
68.0,66.0,36.0,26.0,27.0,25.0,33.0,106.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
86.0,70.0,47.0,15.0,18.0,13.0,51.0,132.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
60.0,88.0,59.0,20.0,16.0,23.0,47.0,136.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
117.0,73.0,29.0,15.0,18.0,11.0,51.0,145.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
120.0,78.0,34.0,19.0,13.0,26.0,71.0,130.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
73.0,91.0,23.0,18.0,15.0,4.0,50.0,128.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
57.0,114.0,45.0,12.0,13.0,26.0,70.0,111.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,75.0,31.0,6.0,21.0,12.0,62.0,115.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
110.0,61.0,45.0,14.0,25.0,22.0,56.0,121.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
88.0,84.0,35.0,11.0,14.0,6.0,91.0,99.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
86.0,102.0,31.0,20.0,1.0,33.0,61.0,117.0
