C1,C2,C3,C4,L1,L2,L3,L4
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
133.0,77.0,32.0,10.0,76.0,102.0,42.0,20.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
109.0,92.0,41.0,13.0,82.0,55.0,58.0,48.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
123.0,75.0,57.0,15.0,52.0,78.0,93.0,36.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
62.0,92.0,74.0,31.0,137.0,63.0,31.0,19.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
103.0,50.0,43.0,17.0,58.0,77.0,32.0,34.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
108.0,84.0,46.0,8.0,81.0,77.0,50.0,26.0
129.0,46.0,29.0,7.0,60.0,55.0,47.0,38.0
129.0,46.0,29.0,7.0,60.0,55.0,47.0,38.0
129.0,46.0,29.0,7.0,60.0,55.0,47.0,38.0
