C1,C2,C3,C4,L1,L2,L3,L4
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
63.0,60.0,34.0,52.0,83.0,74.0,32.0,4.67703575471197e-310
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
54.0,60.0,79.0,39.0,64.0,79.0,63.0,15.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
60.0,70.0,73.0,21.0,76.0,115.0,18.0,8.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
55.0,70.0,56.0,55.0,87.0,69.0,45.0,28.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
51.0,66.0,97.0,37.0,74.0,76.0,75.0,19.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
95.0,68.0,67.0,22.0,66.0,94.0,45.0,32.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
115.0,91.0,56.0,28.0,95.0,103.0,51.0,29.0
56.0,57.0,81.0,47.0,55.0,91.0,75.0,15.0
56.0,57.0,81.0,47.0,55.0,91.0,75.0,15.0
56.0,57.0,81.0,47.0,55.0,91.0,75.0,15.0
56.0,57.0,81.0,47.0,55.0,91.0,75.0,15.0
56.0,57.0,81.0,47.0,55.0,91.0,75.0,15.0
